rooms,price,flat_area,district,address,subway,prestigious,Closest_subway,Closest_subway_location,Distance Text,Distance Value,Duration Text,Duration Value,target_location
2,8000.0,85.0,Оболонський,"Озерна вул., 12",Героїв Дніпра,2,Heroyiv Dnipra,"50.52273400000001, 30.49887",1.0 km,1022.0,12 mins,742.0,"50.52549362,30.49153709"
3,25000.0,169.0,Дарницький,"Бориса Гмирі вул., 9в",,1,Pozniaky,"50.3978642, 30.6347451",1.0 km,1001.0,13 mins,760.0,"50.3920517,30.62989807"
3,8500.0,108.0,Солом'янський,"Бул.в.Гавела, 75а",,2,Beresteiska,"50.4593178, 30.4186364",4.0 km,3963.0,49 mins,2960.0,"50.42943192,30.41662407"
2,7500.0,92.0,Святошинський,"Краснова Миколи вул., 10",,2,Zhytomyrska,"50.45624509999999, 30.3654504",0.7 km,717.0,9 mins,524.0,"50.45868683,30.37255287"
3,6000.0,134.0,Шевченківський,"Януша Корчака вул. (Баумана), 64",,3,Syrets,"50.47676180000001, 30.4327791",1.2 km,1155.0,16 mins,965.0,"50.47086716,30.42316628"
1,4000.0,57.0,Оболонський,"М.Залки, 4",Мінська,2,Minska,"50.51224200000001, 30.498551",1.2 km,1228.0,15 mins,916.0,"50.51638794,30.48658371"
1,6500.0,62.0,Шевченківський,"Родини Глаголєвих вул. (Грекова академіка), 15а",,3,Dorohozhychi,"50.4735721, 30.4487602",0.6 km,621.0,8 mins,470.0,"50.47602463,30.44376945"
1,11000.0,75.0,Шевченківський,"Бакинська вул., 37Г",,3,Dorohozhychi,"50.4735721, 30.4487602",1.5 km,1522.0,20 mins,1228.0,"50.48404694,30.4521637"
3,19000.0,156.0,Дніпровський,"Микільсько-Слобідська вул., 6В",,1,Livoberezhna,"50.451864, 30.59815699999999",1.0 km,1022.0,14 mins,817.0,"50.45419312,30.58808517"
2,19000.0,129.0,Подільський,"Олеся, 4А",,3,,,,,,,"nan,nan"
3,12000.0,121.0,Оболонський,"Тимошенка маршала вул., 3",Мінська,2,Minska,"50.51224200000001, 30.498551",1.4 km,1395.0,18 mins,1064.0,"50.50773239,30.48763657"
1,5000.0,55.0,Подільський,"Перемишльська вул. (Червонопільська), 15",,3,Syrets,"50.47676180000001, 30.4327791",5.4 km,5360.0,1 hour 6 mins,3982.0,"50.51219559,30.4349041"
2,9000.0,77.0,Оболонський,"Володимира Івасюка просп. (Героїв Сталінграда), 30",Мінська,2,Minska,"50.51224200000001, 30.498551",1.4 km,1421.0,19 mins,1112.0,"50.51445389,30.50992393"
1,5000.0,36.0,Подільський,"Межовий пров., 3а",,3,Syrets,"50.47676180000001, 30.4327791",6.1 km,6086.0,1 hour 16 mins,4532.0,"50.51437759,30.43151283"
1,8000.0,71.0,Дарницький,"Пчілки Олени вул., 4",,1,Pozniaky,"50.3978642, 30.6347451",2.6 km,2584.0,33 mins,1993.0,"50.41628265,30.62891769"
2,14000.0,112.0,Святошинський,"Берестейський просп. (Перемоги), 107",,2,Zhytomyrska,"50.45624509999999, 30.3654504",0.9 km,860.0,10 mins,608.0,"50.4560051,30.37468719"
2,25000.0,104.0,Шевченківський,"проспект Перемоги, 5 В",,3,Vokzalna,"50.44133530000001, 30.489963",1.1 km,1140.0,15 mins,878.0,"50.44673538,30.48666382"
1,7000.0,60.0,Оболонський,"Оболонський просп., 7-Г",Мінська,2,Obolon,"50.5015363, 30.4982311",0.6 km,577.0,7 mins,437.0,"50.50463104,30.49427605"
2,7500.0,88.0,Подільський,"Мостицька вул., 26",,3,Syrets,"50.47676180000001, 30.4327791",4.0 km,4014.0,51 mins,3048.0,"50.50186157,30.44719124"
1,4000.0,38.0,Подільський,"Правди просп., 88-Б",,3,Syrets,"50.47676180000001, 30.4327791",5.5 km,5452.0,1 hour 8 mins,4059.0,"50.50893784,30.41407967"
1,5500.0,56.0,Святошинський,"Булгакова, 2-А",,2,Sviatoshyn,"50.4577675, 30.39065719999999",5.5 km,5470.0,1 hour 8 mins,4092.0,"50.42078018,30.38894653"
1,4800.0,68.0,Дніпровський,"Романа Шухевича просп. (Ватутіна), 30",,1,Chernihivska,"50.459892, 30.63029200000001",4.4 km,4413.0,55 mins,3317.0,"50.49525833,30.60499001"
2,8000.0,92.0,Деснянський,"Вигурівський бульв., 5",,1,,,,,,,"50.5177536,30.61273766"
3,44328.0,202.0,Оболонський,"Володимира Івасюка просп. (Героїв Сталінграда), 2-Д",,2,Pochaina,"50.486079, 30.49784800000001",2.7 km,2661.0,33 mins,1962.0,"50.49069977,30.52650261"
2,8500.0,74.5,Солом'янський,"Керченська вул., 11",,2,Politekhnichnyi instytut,"50.4511297, 30.46429349999999",3.8 km,3757.0,47 mins,2828.0,"50.43059158,30.45368004"
3,14000.0,186.0,Дарницький,"Дніпровська наб., 19а",,1,Osokorky,"50.395248, 30.616231",1.6 km,1583.0,21 mins,1283.0,"50.40795135,30.61317635"
2,9000.0,117.0,Шевченківський,"Бакинська вул., 37г",,3,Dorohozhychi,"50.4735721, 30.4487602",1.5 km,1522.0,20 mins,1228.0,"50.48404694,30.4521637"
2,35093.0,151.0,Шевченківський,"Вознесенський узвiз (Смирнова-Ласточкіна вул.), 18а",,3,Kontraktova ploshcha,"50.4659213, 30.5150353",1.7 km,1692.0,22 mins,1297.0,"50.45768738,30.50703239"
1,7500.0,62.0,Деснянський,"Шолом-Алейхема вул., 11",,1,Lisova,"50.4646598, 30.64556570000001",2.2 km,2216.0,28 mins,1665.0,"50.47357941,30.63275528"
3,44328.0,200.0,Дарницький,"Трускавецька вул., 2",,1,Osokorky,"50.395248, 30.616231",1.0 km,1004.0,13 mins,775.0,"50.40185928,30.61091232"
2,30000.0,147.0,Дарницький,"Ахматової Анни вул., 45",,1,Osokorky,"50.395248, 30.616231",1.2 km,1195.0,15 mins,905.0,"50.40498734,30.61636734"
2,14500.0,140.0,Дарницький,"Бориса Гмирі вул., 2",,1,Pozniaky,"50.3978642, 30.6347451",0.9 km,872.0,11 mins,654.0,"50.39476395,30.62639046"
1,10000.0,80.0,Печерський,"Михайла Бойчука вул. (Кіквідзе), 5",,3,Druzhby Narodiv,"50.41703299999999, 30.547317",0.3 km,254.0,4 mins,252.0,"50.41629791,30.54983902"
1,7200.0,60.0,Святошинський,"Леся Курбаса просп. (50-річчя Жовтня), 13 а",,2,,,,,,,"nan,nan"
1,6500.0,46.0,Деснянський,"Червоної Калини просп. (Маяковського Володимира), 4а",,1,,,,,,,"50.50002289,30.59311104"
2,19000.0,117.0,Шевченківський,"Дегтярівська вул., 25а",,3,Shuliavska,"50.45422809999999, 30.44862209999999",2.2 km,2239.0,28 mins,1671.0,"50.4601326,30.4527607"
2,8000.0,93.3,Подільський,"Свободи просп., 38",,3,Syrets,"50.47676180000001, 30.4327791",6.4 km,6398.0,1 hour 19 mins,4757.0,"50.5161705,30.42753792"
2,11000.0,121.0,Дарницький,"Драгоманова вул., 2а",,1,Pozniaky,"50.3978642, 30.6347451",2.7 km,2716.0,34 mins,2054.0,"50.41799927,30.63349915"
1,6000.0,51.0,Дніпровський,"Леоніда Каденюка просп. (Гагаріна Юрія), 13а",,1,Chernihivska,"50.459892, 30.63029200000001",1.4 km,1427.0,17 mins,1046.0,"50.44839478,30.62744522"
1,591040.0,80.0,Оболонський,"Вишгородська вул., 54",,2,Heroyiv Dnipra,"50.52273400000001, 30.49887",4.1 km,4056.0,51 mins,3036.0,"50.51889801,30.44989204"
2,8000.0,83.0,Дніпровський,"Космічна вул., 1/10",,1,Chernihivska,"50.459892, 30.63029200000001",1.5 km,1471.0,19 mins,1112.0,"50.46651077,30.61998558"
2,5800.0,100.0,Деснянський,"Мілютенка вул., 9",,1,Chernihivska,"50.459892, 30.63029200000001",1.1 km,1103.0,14 mins,828.0,"50.46870041,30.63122749"
2,10999.0,87.0,Шевченківський,"Щусєва академіка вул., 38",,3,Syrets,"50.47676180000001, 30.4327791",0.1 km,130.0,1 min,88.0,"50.47699356,30.43433762"
1,9999.0,63.0,Голосіївський,"Антоновича вул. (Горького), 154",Палац Україна,3,Palats Ukraina,"50.4214131, 30.5207637",0.8 km,769.0,10 mins,622.0,"50.41759109,30.51936531"
1,6500.0,60.0,Дарницький,"Вербицького архітектора вул., 10",,1,Kharkivska,"50.40067610000001, 30.6520895",1.5 km,1492.0,19 mins,1115.0,"50.41031647,30.65149879"
1,7500.0,64.0,Деснянський,"Закревського Миколи вул., 101В",,1,,,,,,,"50.53226089,30.62174034"
3,3000.0,97.0,Дарницький,"Вербицького архітектора вул., 6",,1,Kharkivska,"50.40067610000001, 30.6520895",1.6 km,1620.0,20 mins,1213.0,"50.41285706,30.64969063"
1,7500.0,70.0,Святошинський,"Олевська вул., 7",,2,Akademmistechko,"50.4649376, 30.3550961",2.4 km,2419.0,30 mins,1784.0,"50.47985458,30.34465218"
2,8000.0,83.0,Солом'янський,"Вацлава Гавела бульв. (Лепсе Івана), 7",,2,Beresteiska,"50.4593178, 30.4186364",2.2 km,2190.0,28 mins,1691.0,"50.44627762,30.42690468"
1,10000.0,94.0,Святошинський,"Кольцова бульв., 14л",,2,Zhytomyrska,"50.45624509999999, 30.3654504",5.4 km,5364.0,1 hour 7 mins,3996.0,"50.424263,30.38289261"
2,12500.0,118.8,Дарницький,"Урлівська вул., 17",,1,Osokorky,"50.395248, 30.616231",2.0 km,2018.0,25 mins,1510.0,"50.40940094,30.61676979"
2,15000.0,151.0,Солом'янський,"Лобановського просп. (Червонозоряний), 4а",,2,,,,,,,"50.4233551,30.46356964"
1,7600.0,59.0,Дарницький,"Драгоманова вул., 31",,1,Pozniaky,"50.3978642, 30.6347451",0.7 km,712.0,9 mins,553.0,"50.40102005,30.63731956"
2,9500.0,89.0,Дарницький,"Вербицького архітектора вул., 19",,1,,,,,,,"nan,nan"
2,10000.0,83.0,Шевченківський,"Данила Щербаківського вул. (Щербакова), 57а",,3,Syrets,"50.47676180000001, 30.4327791",2.4 km,2357.0,28 mins,1680.0,"50.47750092,30.40454865"
1,10000.0,61.0,Шевченківський,"Лук'янівська вул., 7",,3,Lukianivska,"50.46114710000001, 30.48363239999999",1.2 km,1199.0,16 mins,963.0,"50.46569061,30.49128342"
1,12000.0,86.0,Печерський,"Білокур Катерини вул., 2/8",,3,Druzhby Narodiv,"50.41703299999999, 30.547317",0.6 km,602.0,8 mins,501.0,"50.41762161,30.55262947"
1,7000.0,91.0,Деснянський,"Закревського Миколи вул., 93а",,1,,,,,,,"50.53118896,30.62938881"
1,7000.0,58.0,Солом'янський,"Героїв Севастополя вул., 12",,2,Beresteiska,"50.4593178, 30.4186364",3.2 km,3174.0,41 mins,2475.0,"50.4367218,30.42122459"
2,6000.0,104.0,Дарницький,"Ахматової Анни вул., 6",,1,Kharkivska,"50.40067610000001, 30.6520895",1.8 km,1795.0,23 mins,1362.0,"50.41270065,30.64154625"
1,6000.0,60.0,Дніпровський,"Русанівська набережна вул., 18/1",,1,Livoberezhna,"50.451864, 30.59815699999999",1.4 km,1379.0,18 mins,1051.0,"50.44357681,30.5929718"
3,30000.0,210.0,Дніпровський,"Дніпровська наб., 1а",,1,Hidropark,"50.445978, 30.576884",3.8 km,3850.0,49 mins,2921.0,"50.4287796,30.59456444"
2,8000.0,83.0,Дніпровський,"Миропільська вул., 23/16",,1,Chernihivska,"50.459892, 30.63029200000001",1.2 km,1240.0,16 mins,934.0,"50.46844101,30.62177277"
2,8500.0,84.0,Деснянський,"Братиславська вул., 8",,1,Chernihivska,"50.459892, 30.63029200000001",0.7 km,678.0,9 mins,532.0,"50.46539688,30.62909698"
1,12500.0,76.0,Дарницький,"Драгоманова, 40з",,1,Pozniaky,"50.3978642, 30.6347451",1.2 km,1189.0,15 mins,898.0,"50.40610123,30.6382122"
1,11000.0,60.0,Дарницький,"Чавдар Єлизавети вул., 13",,1,Osokorky,"50.395248, 30.616231",0.9 km,928.0,12 mins,719.0,"50.39131546,30.6255455"
3,9000.0,133.5,Голосіївський,"Героїв Маріуполя вул. (Якубовського маршала), 7",Іподром,3,Ipodrom,"50.37657470000001, 30.4688445",1.8 km,1751.0,23 mins,1350.0,"50.38097382,30.45231438"
1,7000.0,61.0,Дніпровський,"Березняківська вул., 5",,1,Livoberezhna,"50.451864, 30.59815699999999",2.6 km,2555.0,32 mins,1891.0,"50.43464661,30.61401939"
2,10500.0,80.0,Дніпровський,"Бучми Амвросія вул., 8",,1,Livoberezhna,"50.451864, 30.59815699999999",3.0 km,2985.0,39 mins,2318.0,"50.42964554,30.60477066"
2,7000.0,96.0,Деснянський,"Бальзака Оноре вул., 90",,1,,,,,,,"50.52880859,30.61128235"
2,6500.0,96.0,Деснянський,"Милославська вул., 25",,1,,,,,,,"50.53213882,30.61325073"
1,6500.0,68.0,Оболонський,"Автозаводська вул., 27В",,2,Minska,"50.51224200000001, 30.498551",3.8 km,3789.0,48 mins,2858.0,"50.50745773,30.45589256"
1,7000.0,56.0,Дарницький,"Тростянецька вул., 7а",,1,Kharkivska,"50.40067610000001, 30.6520895",2.4 km,2412.0,30 mins,1787.0,"50.41826248,30.6511879"
1,10000.0,78.0,Голосіївський,"Метрологічна вул., 40Б",,3,Teremky,"50.3671113, 30.4541397",3.1 km,3125.0,39 mins,2341.0,"50.34973526,30.47470093"
3,14000.0,120.0,Голосіївський,"Велика Васильківська вул. (Червоноармійська), 126",Палац Україна,3,Palats Ukraina,"50.4214131, 30.5207637",0.4 km,367.0,5 mins,273.0,"50.41814804,30.52192879"
1,10500.0,81.0,Дарницький,"Завальна вул., 10б",,1,Osokorky,"50.395248, 30.616231",0.4 km,405.0,5 mins,307.0,"50.39250183,30.6155014"
1,9500.0,62.0,Голосіївський,"Деміївська вул., 47",Голосіївська,3,Holosiivska,"50.3973835, 30.5082507",0.5 km,463.0,5 mins,319.0,"50.3995285,30.50629616"
1,10000.0,56.0,Шевченківський,"Теліги Олени вул., 3а",,3,,,,,,,"nan,nan"
2,8000.0,85.0,Шевченківський,"пров. Металістів, 1",,3,Vokzalna,"50.44133530000001, 30.489963",1.0 km,972.0,13 mins,753.0,"50.44687271,30.48985863"
3,15000.0,150.0,Дарницький,"Ахматової Анни вул., 24",,1,Pozniaky,"50.3978642, 30.6347451",2.0 km,1959.0,25 mins,1483.0,"50.40953064,30.62328148"
4,29800.0,215.0,Дарницький,"Бажана Миколи просп., 16",,1,Osokorky,"50.395248, 30.616231",0.8 km,795.0,10 mins,621.0,"50.39580536,30.62530518"
1,12000.0,74.0,Печерський,"Предславинська вул., 38",Либідська,3,Palats Ukraina,"50.4214131, 30.5207637",0.5 km,484.0,6 mins,356.0,"50.4185524,30.52424431"
2,9500.0,91.0,Деснянський,"Драйзера Теодора вул., 4а",,1,,,,,,,"50.50284195,30.60788918"
2,33246.0,120.0,Печерський,"Василя Тютюнника вул. (Барбюса Анрі), 28А",Палац Україна,3,Palats Ukraina,"50.4214131, 30.5207637",0.7 km,690.0,8 mins,474.0,"50.42489243,30.5224762"
2,35093.0,140.0,Печерський,"Василя Тютюнника вул. (Барбюса Анрі), 52/1",Палац Україна,3,Lybidska,"50.41398259999999, 30.5248848",0.7 km,715.0,8 mins,500.0,"50.41840744,30.52668762"
2,29552.0,80.0,Оболонський,"Оболонський проспект, 26",Мінська,2,Minska,"50.51224200000001, 30.498551",0.4 km,411.0,5 mins,307.0,"50.5135994,30.50030136"
2,27000.0,140.0,Печерський,"Панаса Мирного вул., 28а",,3,Klovska,"50.4369687, 30.531807",0.6 km,594.0,9 mins,522.0,"50.43444061,30.53705788"
1,12000.0,61.0,Оболонський,"Тимошенка маршала вул., 33/35",Мінська,2,Minska,"50.51224200000001, 30.498551",0.8 km,812.0,11 mins,662.0,"50.51342773,30.5054512"
1,4990.0,43.0,Дніпровський,"Запорожця Петра вул., 13",,1,Darnytsia,"50.455958, 30.61296999999999",3.8 km,3839.0,47 mins,2846.0,"50.47994995,30.60160065"
2,16500.0,149.0,Печерський,"Старонаводницька вул., 8а",,3,Pecherska,"50.4272737, 30.539398",1.2 km,1167.0,16 mins,984.0,"50.42804718,30.54883957"
1,3990.0,72.0,Шевченківський,"Данила Щербаківського вул. (Щербакова), 53Г",,3,Nyvky,"50.4586495, 30.40437299999999",2.3 km,2260.0,28 mins,1658.0,"50.47621155,30.40239143"
2,10000.0,90.0,Дніпровський,"Малишка Андрія вул., 19а",,1,Chernihivska,"50.459892, 30.63029200000001",0.9 km,909.0,12 mins,692.0,"50.4613533,30.62101746"
3,10000.0,116.0,Святошинський,"Корольова академіка вул., 11/1",,2,Sviatoshyn,"50.4577675, 30.39065719999999",4.2 km,4237.0,54 mins,3257.0,"50.42927933,30.3919239"
2,12000.0,97.0,Дарницький,"Ревуцького вул., 4",,1,Kharkivska,"50.40067610000001, 30.6520895",1.9 km,1938.0,25 mins,1488.0,"50.41637039,30.64231491"
1,9000.0,63.0,Солом'янський,"Василенка Миколи вул., 14г",,2,Beresteiska,"50.4593178, 30.4186364",2.5 km,2495.0,32 mins,1924.0,"50.4405098,30.42100143"
2,13500.0,129.0,Дарницький,"Чавдар Єлизавети вул., 7",,1,Osokorky,"50.395248, 30.616231",0.6 km,615.0,8 mins,483.0,"50.39361572,30.62269402"
2,9000.0,81.0,Дніпровський,"Русанівська набережна вул., 22",,1,Livoberezhna,"50.451864, 30.59815699999999",1.2 km,1186.0,15 mins,912.0,"50.44471741,30.59165001"
1,6500.0,52.0,Дніпровський,"Митрополита Андрея Шептицького вул. (Луначарського Анатолія), 7",,1,Livoberezhna,"50.451864, 30.59815699999999",1.2 km,1197.0,14 mins,869.0,"50.45929718,30.5893631"
5,103432.0,440.0,Печерський,"Кловський узвiз, 7а",,3,Klovska,"50.4369687, 30.531807",1.2 km,1225.0,15 mins,882.0,"50.43891525,30.53958702"
3,30000.0,141.0,Голосіївський,"Велика Васильківська вул. (Червоноармійська), 28",Площа Льва Толстого,3,Ploshcha Lva Tolstogo,"50.4401898, 30.5183801",1.1 km,1093.0,14 mins,810.0,"50.43860245,30.51564407"
1,36940.0,87.5,Шевченківський,"Бульварно-Кудрявська вул. (Воровського), 15 А",,3,Universytet,"50.4432683, 30.5046312",1.5 km,1518.0,20 mins,1197.0,"50.45286179,30.50278282"
2,9500.0,95.0,Шевченківський,"Парково-Сирецька вул. (Шамрила Тимофія), 4а",,3,Dorohozhychi,"50.4735721, 30.4487602",1.7 km,1657.0,21 mins,1239.0,"50.46525192,30.43645859"
1,24011.0,80.0,Шевченківський,"Десятинна вул., 13",Поштова площа,3,Poshtova ploshcha,"50.45926900000001, 30.524412",0.9 km,904.0,14 mins,868.0,"50.45755386,30.51918411"
1,11000.0,69.0,Голосіївський,"Науки просп., 58",,3,Holosiivska,"50.3973835, 30.5082507",2.8 km,2850.0,37 mins,2206.0,"50.38126373,30.53256416"
2,19000.0,86.0,Дарницький,"Центральна вул., 19а",,1,Slavutych,"50.3942606, 30.6048644",1.1 km,1051.0,13 mins,793.0,"50.39164352,30.60383415"
1,17000.0,82.0,Дарницький,"Центральна вул., 21 а",,1,Slavutych,"50.3942606, 30.6048644",1.1 km,1094.0,14 mins,825.0,"50.391922,30.60354233"
1,7000.0,60.0,Дніпровський,"Лобачевського пров., 7а",,1,Chernihivska,"50.459892, 30.63029200000001",3.1 km,3099.0,39 mins,2317.0,"50.43698502,30.63483047"
1,8500.0,70.0,Дарницький,"Вишняківська вул., 6а",,1,Kharkivska,"50.40067610000001, 30.6520895",0.6 km,618.0,8 mins,479.0,"50.39571762,30.65218163"
1,10000.0,64.0,Оболонський,"Володимира Івасюка просп. (Героїв Сталінграда), 59",Героїв Дніпра,2,Heroyiv Dnipra,"50.52273400000001, 30.49887",1.2 km,1170.0,14 mins,845.0,"50.52388,30.51399422"
4,184700.0,305.0,Печерський,"Драгомирова вул., 15Б",,3,Druzhby Narodiv,"50.41703299999999, 30.547317",1.3 km,1316.0,18 mins,1080.0,"50.40810013,30.5449295"
1,8500.0,67.0,Солом'янський,"Нововокзальна вул., 21",Олімпійська,2,Olimpiiska,"50.4312893, 30.5168687",1.8 km,1835.0,23 mins,1391.0,"50.4286499,30.50157356"
3,12000.0,96.0,Печерський,"Джона Маккейна вул. (Кудрі Івана), 43",,3,Pecherska,"50.4272737, 30.539398",0.7 km,722.0,10 mins,573.0,"50.42233658,30.5427475"
3,33209.06,312.0,Подільський,"Хорива вул., 39",Контрактова площа,3,Kontraktova ploshcha,"50.4659213, 30.5150353",0.6 km,605.0,8 mins,484.0,"50.46858978,30.51841736"
2,8000.0,92.0,Солом'янський,"Борщагівська вул., 139",,2,Shuliavska,"50.45422809999999, 30.44862209999999",1.8 km,1752.0,24 mins,1427.0,"50.44514084,30.449049"
4,35093.0,178.0,Печерський,"Кропивницького вул., 4",,3,Palats Sportu,"50.439721, 30.51948599999999",0.5 km,453.0,6 mins,358.0,"50.44171906,30.52414131"
4,73880.0,336.0,Шевченківський,"Ярославів Вал вул., 13",,3,Zoloti vorota,"50.445809, 30.515155",0.9 km,880.0,10 mins,582.0,"50.45092773,30.50979614"
5,48022.0,287.9,Голосіївський,"Антоновича вул. (Горького), 18",Площа Льва Толстого,3,Ploshcha Lva Tolstogo,"50.4401898, 30.5183801",0.7 km,717.0,9 mins,557.0,"50.43730164,30.5131855"
1,7990.0,60.0,Дніпровський,"Гашека Ярослава бульв., 22",,1,Chernihivska,"50.459892, 30.63029200000001",3.0 km,2983.0,37 mins,2209.0,"50.4383316,30.63370705"
3,16000.0,146.0,Дніпровський,"Окіпної Раїси вул., 1",,1,Livoberezhna,"50.451864, 30.59815699999999",0.3 km,258.0,3 mins,200.0,"50.44987869,30.59853745"
1,10000.0,57.0,Печерський,"Басейна вул., 10",,3,Palats Sportu,"50.439721, 30.51948599999999",0.3 km,271.0,4 mins,211.0,"50.44028473,30.52222252"
1,6000.0,56.0,Дніпровський,"Березняківська вул., 36В",,1,Hidropark,"50.445978, 30.576884",4.8 km,4764.0,59 mins,3527.0,"50.424366,30.60010719"
1,7000.0,63.0,Оболонський,"Олександра Архипенка вул. (Залки Мате), 3а",Оболонь,2,Obolon,"50.5015363, 30.4982311",1.5 km,1519.0,19 mins,1147.0,"50.4974556,30.51246834"
3,30000.0,165.0,Печерський,"Євгена Коновальця вул. (Щорса), 32а",,3,Pecherska,"50.4272737, 30.539398",0.9 km,947.0,13 mins,768.0,"50.42669678,30.53168106"
1,9000.0,58.0,Дарницький,"Княжий Затон вул., 17а",,1,Osokorky,"50.395248, 30.616231",1.1 km,1083.0,13 mins,803.0,"50.40107727,30.62059975"
3,36940.0,183.0,Шевченківський,"Бульварно-Кудрявська вул. (Воровського), 11А",,3,Universytet,"50.4432683, 30.5046312",1.6 km,1563.0,20 mins,1227.0,"50.45308685,30.50331879"
2,22000.0,148.0,Голосіївський,"Вильямса, 3/7",,3,Vystavkovyi tsentr,"50.3824347, 30.47758",2.0 km,1976.0,24 mins,1462.0,"50.38991165,30.46525955"
2,10000.0,99.0,Голосіївський,"Антоновича вул. (Горького), 90-92",Олімпійська,3,Palats Ukraina,"50.4214131, 30.5207637",0.8 km,755.0,10 mins,579.0,"50.42544556,30.51449013"
3,18000.0,210.0,Голосіївський,"Ломоносова, 54",,3,Holosiivska,"50.3973835, 30.5082507",2.6 km,2612.0,34 mins,2032.0,"50.38358688,30.53095436"
4,73880.0,469.0,Шевченківський,"Бульварно-Кудрявська вул. (Воровського), 36",,3,Universytet,"50.4432683, 30.5046312",1.5 km,1507.0,21 mins,1271.0,"50.4501152,30.49546814"
2,44328.0,145.0,Голосіївський,"ул. Жилянская, 68",,3,Universytet,"50.4432683, 30.5046312",1.3 km,1320.0,18 mins,1076.0,"50.43650818,30.50361824"
1,9000.0,60.0,Солом'янський,"Вацлава Гавела бульв. (Лепсе Івана), 83",,2,Beresteiska,"50.4593178, 30.4186364",4.3 km,4296.0,53 mins,3208.0,"50.4263649,30.41955566"
2,15000.0,79.0,Голосіївський,"Васильківська вул., 5/7",Голосіївська,3,Holosiivska,"50.3973835, 30.5082507",0.3 km,274.0,3 mins,173.0,"50.39616013,30.50486755"
1,5200.0,52.0,Деснянський,"Червоної Калини просп. (Маяковського Володимира), 3",,1,,,,,,,"nan,nan"
2,17000.0,118.0,Шевченківський,"Герцена вул., 35а",,3,Dorohozhychi,"50.4735721, 30.4487602",1.2 km,1171.0,15 mins,911.0,"50.47256088,30.46276665"
2,16000.0,144.0,Дарницький,"Дніпровська набережна, 19",,1,Vyrlytsia,"50.4029499, 30.666911",3.3 km,3338.0,41 mins,2457.0,"50.42362976,30.66028595"
2,55410.0,300.0,Печерський,"ул. Кловский спуск, 7",,3,Klovska,"50.4369687, 30.531807",0.7 km,691.0,9 mins,534.0,"50.43465805,30.53124046"
1,14000.0,100.0,Голосіївський,"Дмитра Луценка вул. (Крейсера 'Аврора'), 12а",Іподром,3,Ipodrom,"50.37657470000001, 30.4688445",2.3 km,2320.0,30 mins,1782.0,"50.38540649,30.44647789"
2,20000.0,115.0,Дарницький,"Дніпровська наб., 14б ",,1,Osokorky,"50.395248, 30.616231",0.9 km,884.0,11 mins,670.0,"50.40278625,30.61405754"
3,48022.0,235.0,Дарницький,"Трускавецька вул., 10в",,1,Osokorky,"50.395248, 30.616231",1.0 km,1031.0,13 mins,795.0,"50.40236664,30.61115456"
1,25858.0,115.0,Дарницький,"Трускавецька вул., 4б",,1,Osokorky,"50.395248, 30.616231",1.0 km,977.0,13 mins,755.0,"50.40240479,30.61204147"
3,55410.0,210.0,Шевченківський,"Гоголівська вул., 47",,3,Lukianivska,"50.46114710000001, 30.48363239999999",1.1 km,1128.0,14 mins,838.0,"50.45511627,30.49398613"
2,22000.0,101.0,Шевченківський,"Костьольна вул., 8",,3,Maidan Nezalezhnosti,"50.4481226, 30.5250038",0.9 km,935.0,13 mins,758.0,"50.45238876,30.52495193"
3,99738.0,205.0,Шевченківський,"Георгіївський пров., 2",,3,Zoloti vorota,"50.445809, 30.515155",1.0 km,966.0,11 mins,654.0,"50.45211029,30.5125351"
5,55410.0,435.0,Печерський,"Кловський узвiз, 5",,3,Arsenalna,"50.4430624, 30.54715739999999",0.7 km,729.0,10 mins,582.0,"50.44215393,30.5391674"
4,55410.0,219.0,Печерський,"Інститутська вул., 16",,3,Maidan Nezalezhnosti,"50.4481226, 30.5250038",0.8 km,768.0,9 mins,555.0,"50.44618607,30.5323143"
4,99738.0,445.0,Шевченківський,"Павлівська вул., 18",,3,Lukianivska,"50.46114710000001, 30.48363239999999",1.2 km,1217.0,15 mins,921.0,"50.45274734,30.4899826"
2,31399.0,130.0,Печерський,"Шота Руставелі вул., 32",,3,Palats Sportu,"50.439721, 30.51948599999999",0.4 km,358.0,5 mins,278.0,"50.43730927,30.51800346"
2,21000.0,156.0,Дарницький,"Михайла Гришка, 9",,1,Kharkivska,"50.40067610000001, 30.6520895",1.0 km,1012.0,14 mins,845.0,"50.3943367,30.64932251"
2,12990.0,107.0,Дарницький,"Софії Русової вул., 3в",,1,Pozniaky,"50.3978642, 30.6347451",1.9 km,1939.0,25 mins,1470.0,"50.38898087,30.62934875"
3,17990.0,142.0,Дніпровський,"Регенераторна вул., 4к3",,1,Darnytsia,"50.455958, 30.61296999999999",3.5 km,3542.0,44 mins,2665.0,"50.43698502,30.62067032"
2,5990.0,86.0,Дніпровський,"Хорольська вул., 10",,1,Chernihivska,"50.459892, 30.63029200000001",3.1 km,3118.0,39 mins,2333.0,"50.43588257,30.63960838"
2,6990.0,84.0,Солом'янський,"Васильченка вул., 6",,2,,,,,,,"50.42588425,30.44597435"
2,24011.0,88.0,Печерський,"Саксаганського вул., 7",,3,Palats Sportu,"50.439721, 30.51948599999999",0.6 km,562.0,7 mins,448.0,"50.43571091,30.51938629"
