link,rooms,price,flat_area,premium,district,address,latitude,longitude,subway,floor,type_of_house,type_of_rooms,type_of_condition,Unnamed: 14,prestigious,code type,closest_subway,subway_location,distance_to_subway,distance_category
https://rieltor.ua/flats-rent/view/10814752/,1.0,8500.0,71.0,no,Дарницький,"Крушельницькой Соломії вул., 7",50.39268875,30.64575768,,3,None,None,Хороший стан,,1,3,Харківська,"50.400833, 30.652222",1.014922535848546,1
https://rieltor.ua/flats-rent/view/10834493/,2.0,6000.0,78.0,no,Дніпровський,"Запорожця Петра вул., 2",50.47808838,30.59668732,,3,Українська цегла,Суміжно-роздільна,Хороший стан,,1,3,Дарниця,"50.455556, 30.613056",2.760379555522208,2
https://rieltor.ua/flats-rent/view/10815240/,2.0,10000.0,150.0,no,Дарницький,"Драгоманова вул., 31б",50.40164566,30.64009857,,9,None,Роздільне,Чудовий стан,,1,4,Позняки,"50.398056, 30.633333",0.6239189648625774,1
https://rieltor.ua/flats-rent/view/10818406/,2.0,10500.0,125.0,no,Дарницький,"Урлівська вул., 19",50.40992737,30.61586761,,16,None,Роздільне,Чудовий стан,,1,4,Осокорки,"50.395278, 30.616111",1.6290269577873189,1
https://rieltor.ua/flats-rent/view/10818504/,3.0,15000.0,139.0,no,Дарницький,"Княжий Затон вул., 14",50.40168381,30.61651802,,12,None,Роздільне,Євроремонт,,1,4,Осокорки,"50.395278, 30.616111",0.7128775814101006,1
https://rieltor.ua/flats-rent/view/10818535/,2.0,16000.0,120.0,no,Дарницький,"Урлівська вул., 21б",50.40973282,30.61409187,,7,None,Роздільне,Євроремонт,,1,4,Осокорки,"50.395278, 30.616111",1.613660694724461,1
https://rieltor.ua/flats-rent/view/10830713/,3.0,31399.0,125.0,no,Подільський,"Костянтинівська вул., 20/14",50.46736145,30.51153374,Контрактова площа,4,None,Суміжно-роздільна,Чудовий стан,,2,4,Контрактова площа,"50.465, 30.516667",0.4482817917117193,1
https://rieltor.ua/flats-rent/view/10819676/,2.0,13000.0,117.0,no,Дарницький,"Кошиця Олександра вул., 9б",50.4043808,30.6410656,,7,None,Суміжно-роздільна,Дизайнерський ремонт,,1,5,Харківська,"50.400833, 30.652222",0.8836514696028598,1
https://rieltor.ua/flats-rent/view/10819699/,1.0,10000.0,68.0,no,Дарницький,"Софії Русової вул., 7",50.38726425,30.62639618,,8,None,Роздільне,Євроремонт,,1,4,Осокорки,"50.395278, 30.616111",1.1513772850903234,1
https://rieltor.ua/flats-rent/view/10834488/,1.0,5500.0,50.0,no,Голосіївський,"Ракетна вул., 24",50.38187408,30.54038048,,7,Українська цегла,Студія,Євроремонт,,2,4,Видубичі,"50.402222, 30.560833",2.6872764121692554,2
https://rieltor.ua/flats-rent/view/10821737/,2.0,30000.0,115.0,no,Печерський,"Михайла Бойчука вул. (Кіквідзе), 41",50.40552139,30.55287361,,17,None,Суміжно-роздільна,Перша здача,,3,2,Видубичі,"50.402222, 30.560833",0.6729106279126361,1
https://rieltor.ua/flats-rent/view/10822411/,3.0,25000.0,155.0,no,Солом'янський,"Повітрофлотський просп., 20/1",50.43733215,30.47431564,,4,None,Суміжно-роздільна,Чудовий стан,,2,4,Вокзальна,"50.441667, 30.4875",1.0507826545796657,1
https://rieltor.ua/flats-rent/view/10803443/,1.0,12500.0,98.0,no,Оболонський,"Тимошенка маршала вул., 13А",50.51182556,30.4924736,Мінська,11,Українська цегла,Роздільне,Хороший стан,,2,3,Мінська,"50.512222, 30.498333",0.4166605395931936,1
https://rieltor.ua/flats-rent/view/10834486/,2.0,19999.0,67.0,no,Голосіївський,"Тадея Рильського бульв., 1",50.37217331,30.44850159,Теремки,4,None,None,Дизайнерський ремонт,,2,5,Теремки,"50.367044, 30.454203",0.699152475665198,1
https://rieltor.ua/flats-rent/view/10831905/,2.0,8000.0,98.0,no,Дарницький,"Бориспільська вул., 34",50.42381287,30.68718719,,6,None,Роздільне,Хороший стан,,1,3,Червоний Хутір,"50.408889, 30.694444",1.7372900776477285,1
https://rieltor.ua/flats-rent/view/10559069/,1.0,4500.0,59.0,no,Святошинський,"Зодчих вул., 74",50.43873978,30.36083221,,1,Українська цегла,Роздільне,Хороший стан,,1,3,Житомирська,"50.456175, 30.365628",1.9682228828823287,1
https://rieltor.ua/flats-rent/view/10756418/,2.0,29552.0,135.0,no,Шевченківський,"Берестейський просп. (Перемоги), 42",50.45471573,30.45206833,,3,Бетонно монолітний,Роздільне,Дизайнерський ремонт,,3,5,Шулявська,"50.455, 30.445278",0.4817679812316897,1
https://rieltor.ua/flats-rent/view/10834473/,1.0,6000.0,59.0,no,Святошинський,"Доброхотова академіка вул., 14",50.46285629,30.36486435,,2,Стара цегла,Роздільне,Хороший стан,,1,3,Житомирська,"50.456175, 30.365628",0.74488970156963,1
https://rieltor.ua/flats-rent/view/10834462/,1.0,10999.0,56.0,no,Голосіївський,"Ракетна вул., 24",50.38187408,30.54038048,,3,None,None,Дизайнерський ремонт,,2,5,Видубичі,"50.402222, 30.560833",2.6872764121692554,2
https://rieltor.ua/flats-rent/view/10823298/,2.0,20000.0,126.0,no,Дарницький,"Ревуцького вул., 40г",50.40192795,30.64964676,,24,Бетонно монолітний,Роздільне,Перша здача,,1,2,Харківська,"50.400833, 30.652222",0.2194049663408444,1
https://rieltor.ua/flats-rent/view/10819749/,2.0,14500.0,78.0,no,Подільський,"Тираспольська вул., 54",50.48190308,30.41631889,,10,Бетонно монолітний,Роздільне,Євроремонт,,2,4,Сирець,"50.476111, 30.430556",1.1956981547735337,1
https://rieltor.ua/flats-rent/view/10447426/,2.0,18000.0,99.5,no,Шевченківський,"Чорновола В'ячеслава вул., 16",50.45520782,30.4840889,,7,Типова панель,Роздільне,Євроремонт,,3,4,Лук'янівська,"50.462222, 30.481667",0.7985628049599703,1
https://rieltor.ua/flats-rent/view/10800709/,2.0,13000.0,84.0,no,Дарницький,"Драгоманова вул., 2а",50.41799927,30.63349915,,12,Бетонно монолітний,Суміжно-роздільна,Євроремонт,,1,4,Позняки,"50.398056, 30.633333",2.2176217030421994,2
https://rieltor.ua/flats-rent/view/10834439/,4.0,30000.0,224.0,no,Дарницький,"Бажана Миколи просп., 10",50.39502335,30.61914444,,17,Українська цегла,Роздільне,Хороший стан,,1,3,Осокорки,"50.395278, 30.616111",0.2168834735400618,1
https://rieltor.ua/flats-rent/view/10544566/,3.0,13000.0,119.0,no,Дніпровський,"Тичини Павла просп., 5",50.42808151,30.59880638,,4,Типова панель,Суміжно-роздільна,Євроремонт,,1,4,Гідропарк,"50.445556, 30.576944",2.484546630484044,2
https://rieltor.ua/flats-rent/view/10834429/,2.0,10000.0,78.0,no,Дніпровський,"Миру просп., 5",50.44290161,30.62244034,,5,Сталінка,Роздільне,Євроремонт,,1,4,Дарниця,"50.455556, 30.613056",1.55609838508785,1
https://rieltor.ua/flats-rent/view/10576039/,5.0,40000.0,380.0,no,Шевченківський,"Чеховський пров., 8",50.45145035,30.50174141,,6,Дореволюційний,Роздільне,Євроремонт,,3,4,Університет,"50.444167, 30.505833",0.8601309352131614,1
https://rieltor.ua/flats-rent/view/10810750/,2.0,42000.0,182.0,no,Печерський,"Михайла Бойчука вул. (Кіквідзе), 41а",50.40535736,30.5526886,,22,Бетонно монолітний,Роздільне,Євроремонт,,3,4,Видубичі,"50.402222, 30.560833",0.6743326447130323,1
https://rieltor.ua/flats-rent/view/10819331/,1.0,10000.0,49.0,no,Святошинський,"Бучанська вул., 4",50.46760559,30.34645081,,1,Бетонно монолітний,Студія,Євроремонт,,1,4,Житомирська,"50.456175, 30.365628",1.8596314979959687,1
https://rieltor.ua/flats-rent/view/10819341/,2.0,8000.0,97.0,no,Подільський,"Правди просп., 31",50.50291443,30.435215,,7,None,Роздільне,Хороший стан,,2,3,Сирець,"50.476111, 30.430556",2.9985748950495745,2
https://rieltor.ua/flats-rent/view/10834426/,2.0,25000.0,90.0,no,Дарницький,"Зарічна вул., 2к2",50.39507294,30.60478973,,8,Бетонно монолітний,Суміжно-роздільна,Чудовий стан,,1,4,Славутич,"50.394167, 30.604167",0.109983352780699,1
https://rieltor.ua/flats-rent/view/10695822/,1.0,13500.0,73.0,no,Шевченківський,"Шолуденка вул., 1а",50.45090866,30.47659874,,4,Українська цегла,Роздільне,Євроремонт,,3,4,Політехнічний інститут,"50.450833, 30.466111",0.7426028919865822,1
https://rieltor.ua/flats-rent/view/10819904/,2.0,27000.0,140.0,no,Печерський,"Панаса Мирного вул., 28а",50.43444061,30.53705788,,9,Українська цегла,Суміжно-роздільна,Євроремонт,,3,4,Кловська,"50.436944, 30.531667",0.4725087699023793,1
https://rieltor.ua/flats-rent/view/10558728/,2.0,25858.0,132.0,no,Солом'янський,"Богданівська вул., 7д",50.4349823,30.47681236,,20,Українська цегла,Роздільне,Євроремонт,,2,4,Вокзальна,"50.441667, 30.4875",1.060855081894269,1
https://rieltor.ua/flats-rent/view/10834420/,2.0,10000.0,91.0,no,Дніпровський,"Бучми Амвросія вул., 5/1",50.43208694,30.60586548,,7,Типова панель,Роздільне,Хороший стан,,1,3,Лівобережна,"50.451389, 30.598889",2.202418377719994,2
https://rieltor.ua/flats-rent/view/10731899/,4.0,28000.0,204.0,no,Святошинський,"Анатолія Пертицького, 19",50.4575119,30.36481667,,1,None,Роздільне,Євроремонт,,1,4,Житомирська,"50.456175, 30.365628",0.159366652484203,1
https://rieltor.ua/flats-rent/view/10809478/,3.0,17000.0,140.0,no,Голосіївський,"Заболотного академіка вул., 2",50.36699295,30.45878029,Теремки,5,None,Роздільне,Задовільний стан,,2,1,Теремки,"50.367044, 30.454203",0.3247059118966975,1
https://rieltor.ua/flats-rent/view/10832913/,2.0,22000.0,89.0,no,Печерський,"Лесі Українки бульв., 17",50.42968369,30.53692245,,4,None,Суміжно-роздільна,Дизайнерський ремонт,,3,5,Печерська,"50.4275, 30.538889",0.2799360558056755,1
https://rieltor.ua/flats-rent/view/10801342/,2.0,23000.0,88.0,no,Шевченківський,"Златоустівська вул., 30",50.45009995,30.52339935,Майдан Незалежності,20,Бетонно монолітний,Роздільне,Дизайнерський ремонт,,3,5,Майдан Незалежності,"50.45, 30.524167",0.0554769153135411,1
https://rieltor.ua/flats-rent/view/10834402/,2.0,17000.0,136.0,no,Шевченківський,"Хмельницького Богдана вул., 58а",50.44807053,30.50549698,,11,Бетонно монолітний,Роздільне,Хороший стан,,3,3,Університет,"50.444167, 30.505833",0.4347043796309879,1
https://rieltor.ua/flats-rent/view/10636615/,3.0,40634.0,237.0,no,Печерський,"Кропивницького вул., 8",50.44106674,30.5244751,,8,Українська цегла,Роздільне,Чудовий стан,,3,4,Палац спорту,"50.438056, 30.520833",0.4226169324204357,1
https://rieltor.ua/flats-rent/view/10523171/,2.0,11990.0,117.0,no,Дарницький,"Бориса Гмирі вул., 6",50.39325333,30.6270504,,4,Бетонно монолітний,Роздільне,Євроремонт,,1,4,Позняки,"50.398056, 30.633333",0.6953555081024941,1
https://rieltor.ua/flats-rent/view/10696425/,3.0,11990.0,157.0,no,Печерський,"Предславинська вул., 38",50.4185524,30.52424431,Палац Україна,2,Українська цегла,Роздільне,Хороший стан,,3,3,"Палац ""Україна""","50.420833, 30.520833",0.3503159800894628,1
https://rieltor.ua/flats-rent/view/10803881/,4.0,36940.0,246.0,no,Дарницький,"Зарічна вул., 1",50.39506531,30.6021595,,15,Бетонно монолітний,Роздільне,Дизайнерський ремонт,,1,5,Славутич,"50.394167, 30.604167",0.1738621609862472,1
https://rieltor.ua/flats-rent/view/10807046/,1.0,10000.0,72.0,no,Дніпровський,"Воскресенська вул., 16г",50.46929932,30.6015625,,2,None,None,Євроремонт,,1,4,Дарниця,"50.455556, 30.613056",1.7312559942993608,1
https://rieltor.ua/flats-rent/view/10826222/,1.0,12000.0,82.0,no,Дарницький,"Драгоманова, 1г",50.39555359,30.60163116,,9,Бетонно монолітний,Роздільне,Євроремонт,,1,4,Славутич,"50.394167, 30.604167",0.2368207713013807,1
https://rieltor.ua/flats-rent/view/9657667/,1.0,11500.0,61.0,no,Подільський,"Ярославська вул., 31",50.46605682,30.51283646,Контрактова площа,2,Дореволюційний,Студія,Хороший стан,,2,3,Контрактова площа,"50.465, 30.516667",0.2954978742739217,1
https://rieltor.ua/flats-rent/view/10079161/,1.0,7000.0,68.0,no,Дарницький,"Світла вул., 3д",,,,3,Бетонно монолітний,None,Хороший стан,,1,3,,,0.0,1
https://rieltor.ua/flats-rent/view/10792279/,1.0,5000.0,60.0,no,Подільський,"Троїцько-Кирилівська вул. (Терьохіна Олексія), 14",50.48624802,30.47930717,,1,Українська цегла,None,Задовільний стан,,2,1,Почайна,"50.486667, 30.497778",1.3076220056332355,1
https://rieltor.ua/flats-rent/view/10456230/,2.0,25000.0,127.0,no,Дарницький,"Малоземельна вул., 75Д",50.39293289,30.60108948,,3,Дореволюційний,Роздільне,Чудовий стан,,1,4,Славутич,"50.394167, 30.604167",0.2577296719803617,1
https://rieltor.ua/flats-rent/view/10642582/,2.0,62797.99999999999,120.0,no,Печерський,"Лесі Українки бульв., 7-В",50.43465805,30.53124046,,6,None,Роздільне,Дизайнерський ремонт,,3,5,Кловська,"50.436944, 30.531667",0.2559749282193062,1
https://rieltor.ua/flats-rent/view/10834015/,1.0,7500.0,83.0,no,Деснянський,"Лісківська вул., 7",50.52325439,30.60330963,,5,None,None,Дизайнерський ремонт,,1,5,Лісова,"50.464639, 30.645556",7.17017862234198,3
https://rieltor.ua/flats-rent/view/10833742/,3.0,30000.0,165.0,no,Голосіївський,"Рудницького Степана вул. (Вільямса академіка), 19/14",50.38436508,30.4560318,Іподром,10,None,Роздільне,Дизайнерський ремонт,,2,5,Іподром,"50.376556, 30.469117",1.27078033806429,1
https://rieltor.ua/flats-rent/view/10828559/,2.0,9000.0,80.0,no,Дніпровський,"Русанівська набережна вул., 12",50.4357872,30.59214783,,5,None,Суміжна,Чудовий стан,,1,4,Гідропарк,"50.445556, 30.576944",1.5294429335843722,1
https://rieltor.ua/flats-rent/view/10834356/,2.0,10000.0,106.0,no,Солом'янський,"Мішина Михайла вул., 39",50.42560196,30.44955063,,3,Сталінка,Роздільне,Чудовий стан,,2,4,Політехнічний інститут,"50.450833, 30.466111",3.040839422256504,2
https://rieltor.ua/flats-rent/view/10767434/,3.0,31399.0,140.0,no,Оболонський,"Оболонський просп., 1",50.4989357,30.4978981,Оболонь,20,Українська цегла,Роздільне,Дизайнерський ремонт,,2,5,Оболонь,"50.501111, 30.498056",0.2421400091007858,1
https://rieltor.ua/flats-rent/view/10768409/,3.0,44328.0,165.0,no,Печерський,"Драгомирова вул., 16",50.41067886,30.54550934,,4,Українська цегла,Роздільне,Дизайнерський ремонт,,3,5,Дружби народів,"50.418056, 30.545",0.821094075922735,1
https://rieltor.ua/flats-rent/view/10793038/,2.0,16000.0,90.0,no,Дніпровський,"Микільсько-Слобідська вул., 8",50.45470047,30.5864315,,10,Газоблок,Суміжно-роздільна,Євроремонт,,1,4,Лівобережна,"50.451389, 30.598889",0.955756411826951,1
https://rieltor.ua/flats-rent/view/10798823/,2.0,25858.0,80.0,no,Шевченківський,"Січових Стрільців вул. (Артема), 44а",50.45702362,30.4942379,,13,Українська цегла,Роздільне,Євроремонт,,3,4,Лук'янівська,"50.462222, 30.481667",1.0611382246677667,1
https://rieltor.ua/flats-rent/view/10153839/,2.0,18000.0,98.0,no,Дніпровський,"Євгена Маланюка вул. (Сагайдака Степана), 101",50.45854187,30.5837059,,17,Українська цегла,Роздільне,Євроремонт,,1,4,Лівобережна,"50.451389, 30.598889",1.33716897612517,1
https://rieltor.ua/flats-rent/view/10832687/,2.0,13000.0,90.0,no,Подільський,"Почайнинська вул., 64",50.47319412,30.51398468,Тараса Шевченка,1,None,Роздільне,Хороший стан,,2,3,Тараса Шевченка,"50.473056, 30.505",0.6360214552017366,1
https://rieltor.ua/flats-rent/view/10834349/,1.0,16000.0,81.0,no,Печерський,"Василя Тютюнника вул. (Барбюса Анрі), 53",50.41678619,30.52880669,Либідська,12,Українська цегла,Роздільне,Дизайнерський ремонт,,3,5,"Палац ""Україна""","50.420833, 30.520833",0.7222468607004492,1
https://rieltor.ua/flats-rent/view/10537908/,3.0,40000.0,200.0,no,Печерський,"Старонаводницька вул., 6Б",50.42742157,30.54608727,,5,None,Суміжно-роздільна,Євроремонт,,3,4,Печерська,"50.4275, 30.538889",0.5099801683951352,1
https://rieltor.ua/flats-rent/view/10791968/,1.0,15000.0,75.0,no,Дарницький,"Харківське шосе, 190",50.40667343,30.67482758,,17,None,Роздільне,Євроремонт,,1,4,Бориспільська,"50.403333, 30.682778",0.6748673797675211,1
https://rieltor.ua/flats-rent/view/10724907/,1.0,4500.0,81.0,no,Деснянський,"Закревського Миколи вул., 97-А",50.53205872,30.62727356,,9,None,Роздільне,Хороший стан,,1,3,Лісова,"50.464639, 30.645556",7.607442246353495,3
https://rieltor.ua/flats-rent/view/10814425/,3.0,12000.0,143.0,no,Солом'янський,"Борщагівська вул., 173/187",50.44233322,30.43758202,,3,None,None,Задовільний стан,,2,1,Шулявська,"50.455, 30.445278",1.510217220130777,1
https://rieltor.ua/flats-rent/view/9643014/,1.0,6300.0,66.0,no,Подільський,"Петропавлівська вул., 15",50.48350143,30.46591759,,3,None,Роздільне,Хороший стан,,2,3,Дорогожичі,"50.473611, 30.449444",1.6025928173941515,1
https://rieltor.ua/flats-rent/view/10608306/,1.0,9500.0,72.0,no,Святошинський,"Палладіна академіка просп., 18/30",50.46024323,30.35738754,,14,Бетонно монолітний,Суміжно-роздільна,Чудовий стан,,1,4,Житомирська,"50.456175, 30.365628",0.7381974183367,1
https://rieltor.ua/flats-rent/view/10832784/,1.0,12500.0,88.9,no,Дарницький,"Драгоманова вул., 2б",50.4178772,30.63254929,,20,Українська цегла,Роздільне,Євроремонт,,1,4,Позняки,"50.398056, 30.633333",2.204716524888079,2
https://rieltor.ua/flats-rent/view/10807914/,5.0,258580.0,405.0,no,Шевченківський,"Володимирська вул., 20",50.45384598,30.51561165,,3,None,Роздільне,Дизайнерський ремонт,,3,5,Золоті ворота,"50.448333, 30.513333",0.633889688114568,1
https://rieltor.ua/flats-rent/view/10614843/,1.0,10000.0,84.0,no,Оболонський,"Балтійський пров., 5",50.49846649,30.4688282,,25,Бетонно монолітний,Роздільне,Хороший стан,,2,3,Оболонь,"50.501111, 30.498056",2.088061935137357,2
https://rieltor.ua/flats-rent/view/10614850/,2.0,12000.0,88.0,no,Дніпровський,"Дніпровська наб., 7а",50.42504883,30.59499931,,6,Типова панель,Роздільне,Хороший стан,,1,3,Гідропарк,"50.445556, 30.576944",2.6143845825924035,2
https://rieltor.ua/flats-rent/view/10799256/,1.0,33246.0,149.0,no,Печерський,"Євгена Коновальця вул. (Щорса), 44а",50.4232254,30.53857231,,10,Бетонно монолітний,Роздільне,Дизайнерський ремонт,,3,5,Печерська,"50.4275, 30.538889",0.475842982884079,1
https://rieltor.ua/flats-rent/view/10813172/,2.0,10000.0,83.0,no,Печерський,"Саперне Поле вул., 26",50.41780853,30.53157806,Либідська,9,Українська цегла,Роздільне,Чудовий стан,,3,4,"Палац ""Україна""","50.420833, 30.520833",0.832256379236258,1
https://rieltor.ua/flats-rent/view/10832206/,1.0,6000.0,51.0,no,Деснянський,"Кубанської України вул. (Жукова маршала), 27",50.47537613,30.63777351,,1,Стара панель,Роздільне,Задовільний стан,,1,1,Лісова,"50.464639, 30.645556",1.3148407831006763,1
https://rieltor.ua/flats-rent/view/10832225/,1.0,6000.0,39.0,no,Святошинський,"Доброхотова академіка вул., 26",50.46248627,30.35935402,,1,Стара цегла,Суміжно-роздільна,Задовільний стан,,1,1,Житомирська,"50.456175, 30.365628",0.8305120830592304,1
https://rieltor.ua/flats-rent/view/10832241/,2.0,11000.0,140.0,no,Дарницький,"Івана Дяченка вул., 20",50.37893677,30.70675659,,6,Бетонно монолітний,Роздільне,Чудовий стан,,1,4,Бориспільська,"50.403333, 30.682778",3.2013330651286283,2
https://rieltor.ua/flats-rent/view/10802869/,1.0,7000.0,60.0,no,Оболонський,"Оболонський просп., 7-Г",50.50463104,30.49427605,Мінська,3,None,None,Задовільний стан,,2,1,Оболонь,"50.501111, 30.498056",0.4739937042277491,1
https://rieltor.ua/flats-rent/view/10834317/,2.0,27705.0,96.0,no,Шевченківський,"Білоруська вул., 36А",50.46549988,30.472929,,19,None,Суміжно-роздільна,Дизайнерський ремонт,,3,5,Лук'янівська,"50.462222, 30.481667",0.7179069776338073,1
https://rieltor.ua/flats-rent/view/10831242/,1.0,5000.0,55.0,no,Подільський,"Перемишльська вул. (Червонопільська), 15",50.51219559,30.4349041,,3,None,None,Задовільний стан,,2,1,Сирець,"50.476111, 30.430556",4.024194630577083,2
https://rieltor.ua/flats-rent/view/10829505/,1.0,5500.0,56.0,no,Святошинський,"Булгакова, 2-А",50.42078018,30.38894653,,7,None,None,Задовільний стан,,1,1,Святошин,"50.457903, 30.390614",4.129558040182494,2
https://rieltor.ua/flats-rent/view/10831945/,1.0,6000.0,40.0,no,Солом'янський,"Олекси Тихого вул. (Виборзька), 12",50.44752884,30.45010185,,5,None,None,Задовільний стан,,2,1,Шулявська,"50.455, 30.445278",0.8982211021118678,1
https://rieltor.ua/flats-rent/view/10834305/,2.0,14000.0,106.0,no,Дарницький,"Бориса Гмирі вул., 16а",50.39008713,30.63012314,,20,None,Роздільне,Євроремонт,,1,4,Позняки,"50.398056, 30.633333",0.9148458991121337,1
https://rieltor.ua/flats-rent/view/10790179/,2.0,24000.0,80.0,no,Солом'янський,"Василя Липківського, 38",50.42625427,30.4180069,,10,Українська цегла,Суміжна,Дизайнерський ремонт,,2,5,Берестейська,"50.458333, 30.420833",3.572601896896579,2
https://rieltor.ua/flats-rent/view/10834291/,1.0,11850.0,55.0,no,Шевченківський,"Хмельницького Богдана вул., 88",50.44831848,30.50057983,,3,None,Роздільне,Чудовий стан,,3,4,Університет,"50.444167, 30.505833",0.5928404325706689,1
https://rieltor.ua/flats-rent/view/10834302/,1.0,6000.0,63.0,no,Деснянський,"Беретті Вікентія вул., 5",50.50947189,30.60371971,,5,None,None,Хороший стан,,1,3,Лісова,"50.464639, 30.645556",5.797650001937734,3
https://rieltor.ua/flats-rent/view/10834297/,2.0,9500.0,86.0,no,Святошинський,"Чистяківська вул., 15",50.44834137,30.39904594,,14,None,Роздільне,Хороший стан,,1,3,Нивки,"50.458653, 30.404042",1.1999192634290474,1
https://rieltor.ua/flats-rent/view/10834296/,2.0,8500.0,74.0,no,Печерський,"Гусовського вул., 1",50.43598175,30.54195023,,3,None,Суміжно-роздільна,Чудовий стан,,3,4,Кловська,"50.436944, 30.531667",0.7361149269328222,1
https://rieltor.ua/flats-rent/view/10671058/,2.0,55410.0,98.0,no,Голосіївський,"Антоновича вул. (Горького), 44",50.43367767,30.51318169,Олімпійська,14,Бетонно монолітний,Роздільне,Дизайнерський ремонт,,2,5,Олімпійська,"50.431944, 30.516389",0.2979414882812133,1
https://rieltor.ua/flats-rent/view/10709588/,2.0,44328.0,148.0,no,Печерський,"Буслівська вул., 12",50.40737915,30.55655098,,8,None,Суміжно-роздільна,Дизайнерський ремонт,,3,5,Видубичі,"50.402222, 30.560833",0.6487978741182194,1
https://rieltor.ua/flats-rent/view/10445997/,3.0,77574.0,180.0,no,Печерський,"Лабораторная, 8",50.42603683,30.52064705,Олімпійська,11,None,None,Дизайнерський ремонт,,3,5,"Палац ""Україна""","50.420833, 30.520833",0.5787894274071917,1
https://rieltor.ua/flats-rent/view/10449484/,4.0,92350.0,370.0,no,Печерський,"Інститутська вул., 18а",50.44527817,30.53167152,,6,None,None,Дизайнерський ремонт,,3,5,Хрещатик,"50.44726, 30.52483",0.5322092019024628,1
https://rieltor.ua/flats-rent/view/10487506/,3.0,44328.0,145.0,no,Печерський,"Джона Маккейна вул. (Кудрі Івана), 3а",50.41469955,30.52752876,Либідська,24,None,None,Перша здача,,3,2,"Палац ""Україна""","50.420833, 30.520833",0.8307809179358204,1
https://rieltor.ua/flats-rent/view/10506239/,5.0,184700.0,331.0,no,Печерський,"Саперне Поле вул., 5",50.4190979,30.53113747,,4,None,Роздільне,Перша здача,,3,2,"Палац ""Україна""","50.420833, 30.520833",0.7551192474097339,1
https://rieltor.ua/flats-rent/view/10527276/,3.0,27705.0,256.0,no,Голосіївський,"Владимирская, 79",50.43783188,30.51115417,Площа Льва Толстого,6,Роздільне,Роздільне,Дизайнерський ремонт,,2,5,Площа Льва Толстого,"50.439444, 30.516944",0.4475106566432455,1
https://rieltor.ua/flats-rent/view/10538363/,3.0,36940.0,197.0,no,Печерський,"Лабораторная, 8",50.42609787,30.52065849,Олімпійська,10,Роздільне,Роздільне,Дизайнерський ремонт,,3,5,"Палац ""Україна""","50.420833, 30.520833",0.5855573561807044,1
https://rieltor.ua/flats-rent/view/10778855/,5.0,332460.0,341.0,no,Шевченківський,"Володимирська вул., 20",50.45384598,30.51561165,Майдан Незалежності,3,None,None,Дизайнерський ремонт,,3,5,Золоті ворота,"50.448333, 30.513333",0.633889688114568,1
https://rieltor.ua/flats-rent/view/10779858/,4.0,66492.0,185.0,no,Шевченківський,"Микільська-Ботанічна, 14",50.4504509,30.51111984,,6,Сталінка,None,Перша здача,,3,2,Золоті ворота,"50.448333, 30.513333",0.2828701026163803,1
https://rieltor.ua/flats-rent/view/10807023/,6.0,369400.0,603.0,no,Печерський,"Мазепи Івана вул. (Січневого Повстання), 11б",50.4413147,30.54997444,,15,None,Роздільне,Перша здача,,3,2,Арсенальна,"50.443889, 30.545556",0.4240739422974237,1
https://rieltor.ua/flats-rent/view/10823755/,6.0,70186.0,645.0,no,Печерський,"Лесі Українки бульв., 7б",50.43268585,30.53344536,,20,None,Роздільне,Дизайнерський ремонт,,3,5,Кловська,"50.436944, 30.531667",0.4899513124120394,1
https://rieltor.ua/flats-rent/view/10834279/,1.0,11000.0,56.0,no,Шевченківський,"Шулявська вул., 15/23",50.45277786,30.46651268,,2,None,Роздільне,Чудовий стан,,3,4,Політехнічний інститут,"50.450833, 30.466111",0.2181205152350057,1
https://rieltor.ua/flats-rent/view/10834276/,1.0,9000.0,33.0,no,Святошинський,"Стуса Василя вул., 35/37",50.45934296,30.35867119,,3,None,Роздільне,Незавершений ремонт,,1,1,Житомирська,"50.456175, 30.365628",0.6054999451196622,1
https://rieltor.ua/flats-rent/view/10833015/,1.0,8500.0,57.0,no,Печерський,"Василя Тютюнника вул. (Барбюса Анрі), 56/2",50.41723251,30.52680969,Либідська,7,None,Роздільне,Чудовий стан,,3,4,"Палац ""Україна""","50.420833, 30.520833",0.5827460522355895,1
https://rieltor.ua/flats-rent/view/10815041/,4.0,22000.0,193.0,no,Печерський,"Лютеранська вул., 2",50.44592285,30.52276611,,4,None,Роздільне,Чудовий стан,,3,4,Хрещатик,"50.44726, 30.52483",0.2084808648635553,1
https://rieltor.ua/flats-rent/view/10832690/,1.0,5000.0,57.0,no,Дніпровський,"Ентузіастів вул., 21",50.43959427,30.60631561,,6,None,None,Чудовий стан,,1,4,Лівобережна,"50.451389, 30.598889",1.4130178127407442,1
https://rieltor.ua/flats-rent/view/10785972/,1.0,7990.0,60.0,no,Дніпровський,"Гашека Ярослава бульв., 22",50.4383316,30.63370705,,11,None,Роздільне,Дизайнерський ремонт,,1,5,Чернігівська,"50.459722, 30.630833",2.387193357339961,2
https://rieltor.ua/flats-rent/view/10807282/,3.0,16000.0,146.0,no,Дніпровський,"Окіпної Раїси вул., 1",50.44987869,30.59853745,,3,Українська цегла,Роздільне,Євроремонт,,1,4,Лівобережна,"50.451389, 30.598889",0.169773342837208,1
